"",Semi Skimmed,1021,243,8.6,4.8,38.4,37.2,0.0,3.0,0.28,37.2,4.8,32.4,0,,
"",Whole,1075,256,10.1,5.9,38.2,36.9,0.0,3.0,0.28,36.9,4.5,32.4,0,,
"",Soya,989,235,8.7,4.2,36.9,35.6,1.0,2.0,0.28,35.6,N/A,35.6,0,,
"",Coconut,991,236,9.6,6.2,37.1,35.6,1.0,0.0,0.28,35.6,N/A,35.6,0,,
Tall,Skimmed,1224,293,8.1,5.0,52.0,50.9,0.4,4.0,0.39,50.9,6.4,44.5,0,,
"",Semi Skimmed,1290,308,9.9,6.2,51.7,50.6,0.4,3.9,0.38,50.6,6.4,44.2,0,,
"",Whole,1331,326,11.2,6.8,51.5,50.5,0.4,3.8,0.38,50.5,6.0,44.5,0,,
"",Soya,1249,298,9.6,5.2,50.3,48.4,0.8,3.4,0.38,48.4,N/A,48.4,0,,
"",Coconut,1152,274,10.4,8.2,43.2,41.7,0.0,0.6,0.38,41.7,N/A,41.7,0,,
Grande,Skimmed,1560,373,11.3,7.0,64.1,62.6,0.5,4.9,0.52,62.6,6.7,55.9,0,,
"",Semi Skimmed,1641,392,13.6,8.5,63.8,62.3,0.5,4.8,0.51,62.3,8.6,53.7,0,,
"",Whole,1691,415,15.1,9.2,63.6,62.1,0.5,4.7,0.51,62.1,8.1,54.0,0,,
"",Soya,1590,380,13.1,7.2,62.0,59.5,1.0,4.2,0.50,59.5,N/A,59.5,0,,
"",Coconut,1581,376,12.3,9.8,63.5,61.6,0.1,0.7,0.50,61.6,N/A,61.6,0,,
Mini,Skimmed,851,202,9.1,5.1,27.8,26.4,0.0,2.0,0.33,26.4,4.2,22.2,0,,
"",Semi Skimmed,895,213,10.2,5.8,27.8,26.4,0.0,2.0,0.33,26.4,4.2,22.2,0,,
"",Whole,942,224,11.6,6.8,27.6,26.2,0.0,2.0,0.33,26.2,4.0,22.2,0,,
"",Soya,867,206,10.3,5.3,26.5,25.0,0.0,2.0,0.33,25.0,N/A,25.0,0,,
"",Coconut,869,207,11.1,7.1,26.7,25.0,0.0,0.0,0.33,25.0,N/A,25.0,0,,
Tall,Skimmed,963,230,8.7,5.4,34.3,32.9,0.1,4.1,0.43,32.9,6.4,26.5,0,,
"",Semi Skimmed,1034,247,10.7,6.7,34.0,32.6,0.1,4.0,0.43,32.6,6.4,26.2,0,,
"",Whole,1078,255,12.1,7.3,33.9,32.4,0.1,3.9,0.42,32.4,6.0,26.4,0,,
"",Soya,989,236,10.3,5.6,32.5,30.1,0.5,3.5,0.42,30.1,N/A,30.1,0,,
"",Coconut,1009,241,11.0,8.6,34.0,32.4,0.0,0.5,0.42,32.4,N/A,32.4,0,,
Grande,Skimmed,1281,306,11.9,7.4,45.3,43.3,0.1,5.1,0.57,43.3,6.7,36.6,0,,
Semi Skimmed,1368,327,14.4,9.0,44.9,43.0,0.1,5.0,0.57,43.0,8.6,34.4,0,,,
Whole,1422,336,16.0,9.8,44.7,42.7,0.1,4.9,0.56,42.7,8.1,34.6,0,,,
Soya,1313,314,13.9,7.6,43.0,40.0,0.6,4.3,0.56,40.0,N/A,40.0,0,,,
Coconut,1329,317,12.9,10.2,48.3,46.4,0.1,0.5,0.55,46.4,N/A,46.4,0,,,
Skimmed,1476,353,11.0,6.8,58.1,56.0,0.1,6.0,0.73,56.0,10.2,45.8,0,,,
Semi Skimmed,1583,378,14.0,8.8,57.6,55.5,0.1,5.9,0.73,55.5,10.2,45.3,0,,,
Whole,1650,388,16.0,9.7,57.4,55.3,0.1,5.8,0.73,55.3,9.6,45.7,0,,,
Soya,1516,362,13.4,7.1,55.3,51.9,0.7,5.1,0.72,51.9,N/A,N/A,0,,,
"","Chocolate Cream Frappuccino®(with whipped cream)",Mini,Skimmed,791,188,6.6,4.1,28.2,25.7,0.9,3.6,0.66,25.7,4.3,21.4,2
"",,,Semi Skimmed,835,199,7.8,4.8,28.2,25.7,0.9,3.6,0.78,25.7,4.3,21.4,2
"",,,Whole,882,210,9.1,5.8,28.0,25.5,0.9,3.5,0.91,25.5,4.0,21.5,2
"",,,Soya,807,192,7.9,4.3,26.8,24.3,1.2,2.8,0.79,24.3,N/A,24.3,2
"",,,Coconut,807,193,8.6,6.1,27.0,24.3,1.2,1.1,0.86,24.3,N/A,24.3,2
"",,Tall,Skimmed,961,229,8.2,5.1,33.5,30.7,1.1,4.7,0.82,30.7,5.8,24.9,2
"",,,Semi Skimmed,1023,243,9.8,6.1,33.5,30.7,1.1,4.7,0.98,30.7,5.8,24.9,2
"",,,Whole,1089,247,11.7,7.4,33.2,30.4,1.1,4.6,1.17,30.4,5.5,24.9,2
"",,,Soya,983,234,10.0,5.4,31.6,28.8,1.4,3.7,1.00,28.8,N/A,28.8,2
"",,,Coconut,983,235,11.0,7.8,31.9,28.8,1.4,1.3,1.10,28.8,N/A,28.8,2
"",,Grande,Skimmed,1334,317,11.4,7.1,46.8,42.9,1.4,6.2,1.14,42.9,6.1,36.8,3
"",,,Semi Skimmed,1413,336,13.5,8.4,46.8,42.9,1.4,6.2,1.35,42.9,7.6,35.3,3
"",,,Whole,1499,339,16.0,10.1,46.4,42.5,1.4,6.1,1.60,42.5,7.2,35.3,3
"",,,Soya,1363,324,13.8,7.5,44.2,40.4,1.9,4.9,1.38,40.4,N/A,40.4,3
"",,,Coconut,1366,325,15.1,10.6,44.6,40.4,1.9,1.7,1.51,40.4,N/A,40.4,3
"",,Venti,Skimmed,1567,373,11.6,7.2,58.9,54.2,1.7,7.3,1.16,54.2,8.8,45.4,3
"",,,Semi Skimmed,1661,385,14.1,8.8,58.9,54.2,1.7,7.3,1.41,54.2,8.8,45.4,3
"",,,Whole,1762,387,17.1,10.8,58.4,53.7,1.7,7.1,1.71,53.7,8.3,45.4,3
"",,,Soya,1601,381,14.4,7.7,55.9,51.2,2.2,5.7,1.44,51.2,N/A,51.2,3
"",,,Coconut,1605,382,16.0,11.4,56.4,51.2,2.2,2.0,1.60,51.2,N/A,51.2,3
"","Double Chocolatey Cream Frappuccino®(with whipped cream)",Mini,Skimmed,923,220,9.9,4.3,29.5,26.5,0.7,2.9,0.35,26.5,4.8,21.8,2
"",Semi Skimmed,998,238,11.2,5.2,30.3,27.4,0.7,3.5,0.37,27.4,4.8,22.6,2,,
"",Whole,1052,250,12.8,6.2,30.1,27.1,0.7,3.4,0.37,27.1,4.5,22.6,2,,
"",Soya,966,230,11.4,4.6,28.8,25.8,1.0,2.6,0.35,25.8,N/A,25.8,2,,
"",Coconut,968,231,12.2,6.6,29.0,25.8,1.0,0.6,0.39,25.8,N/A,25.8,2,,
Tall,Skimmed,1175,280,12.4,5.4,37.4,33.8,0.8,4.2,0.46,33.8,4.9,29.0,2,,
"",Semi Skimmed,1246,297,14.1,6.4,37.7,34.1,0.8,4.3,0.46,34.1,4.9,29.2,2,,
"",Whole,1314,313,16.1,7.8,37.4,33.7,0.8,4.2,0.46,33.7,4.6,29.1,2,,
"",Soya,1205,287,14.3,5.7,35.7,32.1,1.2,3.3,0.43,32.1,N/A,32.1,2,,
"",Coconut,1208,288,15.4,8.2,36.0,32.1,1.2,0.8,0.49,32.1,N/A,32.1,2,,
Grande,Skimmed,1610,383,17.2,7.5,51.3,46.4,1.1,5.3,0.63,46.4,5.2,41.2,3,,
"",Semi Skimmed,1686,402,19.2,8.8,51.3,46.4,1.1,5.3,0.63,46.4,6.3,40.1,3,,
"",Whole,1768,421,21.6,10.4,51.0,46.0,1.1,5.2,0.63,46.0,5.9,40.1,3,,
"",Soya,1638,390,19.4,7.9,48.9,44.0,1.5,4.1,0.59,44.0,N/A,44.0,3,,
"",Coconut,1641,391,20.7,10.9,49.3,44.0,1.5,1.0,0.65,44.0,N/A,44.0,3,,
Mini,Skimmed,704,167,7.2,4.0,23.4,22.4,0.0,2.0,0.24,22.4,4.1,18.3,0,,
"",Semi Skimmed,746,177,8.3,4.7,23.4,22.4,0.0,2.0,0.24,22.4,4.1,18.3,0,,
"",Whole,792,188,9.6,5.6,23.2,22.2,0.0,2.0,0.24,22.2,3.9,18.3,0,,
"",Soya,720,171,8.4,4.2,22.0,21.1,0.0,2.0,0.24,21.1,N/A,21.1,0,,
"",Coconut,721,171,9.1,5.9,22.2,21.1,0.0,0.0,0.24,21.1,N/A,21.1,0,,
Tall,Skimmed,872,208,8.1,5.0,30.4,29.4,0.1,4.0,0.41,29.4,6.4,23.0,0,,
"",Semi Skimmed,942,225,10.0,6.3,30.1,29.1,0.1,3.9,0.40,29.1,6.4,22.7,0,,
"",Whole,986,236,11.4,6.9,30.0,28.9,0.1,3.8,0.40,28.9,6.0,22.9,0,,
"",Soya,898,215,9.7,5.2,28.6,26.7,0.5,3.4,0.40,26.7,N/A,26.7,0,,
"",Coconut,926,221,10.3,8.2,30.9,29.2,0.0,0.4,0.39,29.2,N/A,29.2,0,,
Grande,Skimmed,1230,294,11.3,7.0,43.5,41.9,0.1,5.2,0.58,41.9,6.7,35.2,0,,
Semi Skimmed,1321,316,13.9,8.7,43.1,41.6,0.1,5.1,0.57,41.6,8.6,33.0,0,,,
Whole,1378,329,15.6,9.5,42.9,41.3,0.1,5.0,0.57,41.3,8.1,33.2,0,,,
Soya,1264,302,13.4,7.2,41.1,38.5,0.6,4.4,0.56,38.5,N/A,38.5,0,,,
Coconut,1242,296,12.2,9.8,45.1,42.9,0.1,0.4,0.55,42.9,N/A,42.9,0,,,
Skimmed,1388,332,10.4,6.5,54.2,52.5,0.1,5.9,0.72,52.5,10.2,42.3,0,,,
Semi Skimmed,1495,357,13.4,8.4,53.8,52.1,0.1,5.8,0.71,52.1,10.2,41.9,0,,,
Whole,1561,373,15.4,9.3,53.5,51.8,0.1,5.7,0.71,51.8,9.6,42.2,0,,,
Soya,1384,331,12.4,6.6,50.6,47.8,0.6,4.3,0.68,47.8,N/A,47.8,0,,,
"",FRAPPUCCINO® BLENDED JUICE DRINK,,,,,,,,,,,,,,,
"","Mango Passionfruit Frappuccino®(with passion tea)",Mini,,353,84,0.3,0.0,19.3,18.5,0.0,1.0,0.21,18.5,0.0,18.5,0
Tall,,626,157,0.2,0.0,36.2,35.1,1.0,0.6,0.26,35.1,0.0,35.1,0,,
Grande,,751,191,0.3,0.0,43.5,42.0,1.3,0.8,0.32,42.0,0.0,42.0,0,,
Venti,,892,229,0.3,0.1,51.6,49.8,1.5,0.9,0.38,49.8,0.0,49.8,0,,
Mini,,366,87,0.0,0.0,21.8,21.1,0.0,0.0,0.05,21.1,0.0,21.1,0,,
Tall,,629,158,0.1,0.0,36.9,35.8,0.6,0.3,0.08,35.8,0.0,35.8,0,,
Grande,,755,192,0.1,0.0,44.3,42.8,0.7,0.4,0.10,42.8,0.0,42.8,0,,
REFRESHA,,,,,,,,,,,,,,
Mini,,162,38,0.0,0.0,9.6,8.3,0.0,0.0,0.00,8.3,0.0,8.3,17
Tall,,192,45,0.0,0.0,11.6,10.8,0.0,0.4,0.00,10.8,0.0,10.8,35
Grande,,250,60,0.0,0.0,15.0,14.0,0.0,0.6,0.00,14.0,0.0,14.0,50
"",CLASSIC SHAKEN ICED TEA,,,,,,,,,,,,,,,
"",Iced Shaken Green Tea Lemonade,Tall,,156,37,0.0,0.0,8.3,8.3,1.0,0.0,0.00,8.3,0.0,8.3,0
"",,Grande,,206,49,0.0,0.0,11.1,11.1,1.0,0.0,0.00,11.1,0.0,11.1,0
"",,Venti,,253,60,0.0,0.0,13.6,13.6,1.0,0.0,0.00,13.6,0.0,13.6,0
"",Iced Shaken Hibiscus Tea Lemonade,Tall,,156,37,0.0,0.0,8.3,8.3,1.0,0.0,0.00,8.3,0.0,8.3,0
Grande,,206,49,0.0,0.0,11.1,11.1,1.0,0.0,0.00,11.1,0.0,11.1,0,,
Venti,,253,60,0.0,0.0,13.6,13.6,1.0,0.0,0.00,13.6,0.0,13.6,0,,
Tall,,156,37,0.0,0.0,8.3,8.3,1.0,0.0,0.00,8.3,0.0,8.3,0,,
Grande,,206,49,0.0,0.0,11.1,11.1,1.0,0.0,0.00,11.1,0.0,11.1,0,,
"","Winter 2017Beverage NutritionInformation*Beverage",,,,,,,,,,,,,,,
"",CLASSIC SHAKEN ICED TEA NATURAL,,,,,,,,,,,,,,,
"",Iced Shaken Green Tea,Tall,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies
"",,Grande,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies
"",,Venti,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies
"",Iced Shaken Hibiscus Tea,Tall,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies
"",Grande,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies,
"",Venti,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies,
Iced Shaken Black Tea,Tall,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies,
Grande,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies,,
Venti,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,varies,,
PROMO | SHAKEN ICED TEA,,,,,,,,,,,,,,
Tall,,401,96,0.0,0.0,22.8,22.1,1.0,0.0,0.00,22.1,0.0,22.1,0
Grande,,533,127,0.0,0.0,30.3,29.4,1.0,0.0,0.00,29.4,0.0,29.4,0
"",PROMO | CHRISTMAS 2016,,,,,,,,,,,,,,,
"",Fudge Hot Chocolate,Short,,762,222,10.5,6.1,26.3,22.1,1.6,4.9,0.09,22.1,4.0,18.1,0
"",,Tall,,967,287,11.9,7.0,36.9,31.1,2.3,6.9,0.13,31.1,5.6,25.5,0
"",,Grande,,1168,350,13.7,8.1,46.6,39.4,2.9,8.6,0.16,39.4,7.0,32.4,0
"",Chocolate Fudge Frappuccino®,Mini,,1046,249,11.2,6.5,31.4,26.9,1.6,4.9,0.24,26.9,4.1,22.8,0
"",,Tall,,1323,315,13.8,8.1,40.3,34.5,2.1,6.3,0.32,34.5,5.1,29.4,0
"",,Grande,,1792,427,18.3,10.7,56.5,49.0,2.6,7.7,0.47,49.0,6.5,42.5,0
"",,Venti,,1914,456,18.5,10.8,63.0,54.4,3.1,7.7,0.51,54.4,5.6,48.9,0
"",White Christmas Hot Chocolate,Short,Skimmed,877,242,10.7,7.1,29.0,27.0,0.1,7.2,0.22,27.0,9.3,17.7,0
"",,,Semi Skimmed,988,268,13.7,8.9,29.0,27.0,0.1,7.2,0.22,27.0,9.3,17.7,0
"",,,Whole,1108,297,17.1,11.3,28.5,26.5,0.1,7.1,0.22,26.5,8.8,17.7,0
"",,,Soya,918,251,14.0,7.6,25.5,23.5,0.7,5.4,0.17,23.5,N/A,23.5,0
"",,,Coconut,918,252,15.9,12.0,26.1,23.5,0.7,1.0,0.26,23.5,N/A,23.5,0
"",,Tall,Skimmed,1168,327,12.6,8.6,42.5,39.7,0.2,10.8,0.32,39.7,13.4,26.3,0
"",,,Semi Skimmed,1334,367,17.0,11.4,42.5,39.7,0.2,10.8,0.32,39.7,13.4,26.3,0
"",,,Whole,1513,409,22.3,15.0,41.6,38.9,0.2,10.5,0.32,38.9,12.6,26.3,0
"",,,Soya,1229,342,17.6,9.5,37.2,34.5,1.1,8.0,0.24,34.5,N/A,34.5,0
"",,,Coconut,1229,343,20.3,16.1,38.1,34.5,1.1,1.4,0.38,34.5,N/A,34.5,0
"",,Grande,Skimmed,1490,420,15.3,10.6,56.1,52.6,0.2,14.4,0.43,52.6,13.5,39.1,0
"",,,Semi Skimmed,1712,473,21.1,14.3,56.1,52.6,0.2,14.4,0.42,52.6,18.3,34.2,0
"",,,Whole,1951,530,28.1,19.1,55.0,51.5,0.2,14.0,0.42,51.5,17.3,34.2,0
"",,,Soya,1572,439,21.9,11.7,49.1,45.6,1.4,10.7,0.32,45.6,N/A,45.6,0
"",,,Coconut,1581,441,25.6,20.5,50.2,45.6,1.4,1.9,0.50,45.6,N/A,45.6,0
"",Toffee Nut Latte,Short,Skimmed,920,179,6.9,3.8,23.2,21.2,0.0,6.0,0.22,21.2,9.3,11.9,87
"",Semi Skimmed,1027,205,9.7,5.6,23.2,21.2,0.0,6.0,0.22,21.2,9.3,11.9,87,,
"",Whole,1141,232,13.1,7.8,22.7,20.7,0.0,5.8,0.22,20.7,8.8,11.9,87,,
"",Soya,959,189,10.1,4.3,19.9,17.9,0.6,4.3,0.17,17.9,N/A,17.9,87,,
"",Coconut,959,190,11.8,8.6,20.4,17.9,0.6,0.0,0.26,17.9,N/A,17.9,87,,
Tall,Skimmed,970,231,7.0,3.8,33.3,30.0,0.0,8.7,0.31,30.0,13.4,16.6,174,,
"",Semi Skimmed,1125,268,11.1,6.4,33.3,30.0,0.0,8.7,0.31,30.0,13.4,16.6,174,,
"",Whole,1291,307,15.9,9.7,32.5,29.2,0.0,8.5,0.31,29.2,12.6,16.6,174,,
"",Soya,1027,245,11.6,4.6,28.5,25.2,0.9,6.2,0.24,25.2,N/A,25.2,174,,
"",Coconut,1027,246,14.1,10.7,29.2,25.2,0.9,0.0,0.36,25.2,N/A,25.2,174,,
Grande,Skimmed,1224,292,7.8,4.2,43.3,39.8,0.0,12.0,0.42,39.8,13.5,26.3,174,,
"",Semi Skimmed,1437,342,13.4,7.7,43.3,39.8,0.0,12.0,0.41,39.8,18.3,21.4,174,,
"",Whole,1666,397,20.1,12.3,42.2,38.7,0.0,11.7,0.41,38.7,17.3,21.4,174,,
"",Soya,1302,310,14.1,5.3,36.6,33.1,1.2,8.5,0.32,33.1,N/A,33.1,174,,
"",Coconut,1311,312,17.7,13.7,37.7,33.1,1.2,0.0,0.49,33.1,N/A,33.1,174,,
Mini,Skimmed,907,201,7.2,4.0,32.4,31.0,0.0,1.8,0.32,31.0,3.2,27.8,29,,
"",Semi Skimmed,938,209,8.0,4.5,32.4,31.0,0.0,1.8,0.32,31.0,3.2,27.8,29,,
"",Whole,971,216,8.9,5.2,32.3,30.8,0.0,1.7,0.32,30.8,3.0,27.8,29,,
"",Soya,918,204,8.1,4.2,31.5,30.0,0.2,1.3,0.31,30.0,N/A,30.0,29,,
"",Coconut,918,204,8.6,5.4,31.6,30.0,0.2,0.0,0.33,30.0,N/A,30.0,29,,
Tall,Skimmed,1028,245,9.0,5.0,38.4,36.2,0.0,2.6,0.39,36.2,4.5,31.7,70,,
Semi Skimmed,1074,256,10.2,5.8,38.4,36.2,0.0,2.6,0.39,36.2,4.5,31.7,70,,,
Whole,1124,268,11.6,6.7,38.2,36.0,0.0,2.6,0.39,36.0,4.3,31.7,70,,,
Soya,1045,249,10.3,5.2,37.0,34.7,0.3,1.9,0.37,34.7,N/A,34.7,70,,,
Coconut,1045,249,11.1,7.1,37.2,34.7,0.3,0.1,0.41,34.7,N/A,34.7,70,,,
Skimmed,1516,361,12.5,7.0,58.6,55.2,0.1,3.4,0.57,55.2,4.8,50.4,107,,,
Semi Skimmed,1576,375,14.1,8.0,58.6,55.2,0.1,3.4,0.56,55.2,6.0,49.3,107,,,
Whole,1640,391,16.0,9.3,58.3,54.9,0.1,3.3,0.56,54.9,5.7,49.3,107,,,
Soya,1538,366,14.3,7.3,56.7,53.3,0.4,2.4,0.53,53.3,N/A,53.3,107,,,
"",Iced Toffee Nut Latte,Mini,Skimmed,749,143,5.8,3.2,18.0,16.5,0.0,4.6,0.16,16.5,4.7,11.8,87
"",,,Semi Skimmed,829,162,7.9,4.5,18.0,16.5,0.0,4.6,0.16,16.5,4.7,11.8,87
"",,,Whole,916,182,10.5,6.3,17.6,16.1,0.0,4.4,0.16,16.1,4.6,11.5,87
"",,,Soya,778,150,8.2,3.6,15.5,13.9,0.4,3.2,0.12,13.9,N/A,13.9,87
"",,,Coconut,782,151,9.5,6.8,15.9,13.9,0.4,0.0,0.19,13.9,N/A,13.9,87
"",,Tall,Skimmed,756,180,6.9,3.8,24.0,22.4,0.0,5.4,0.19,22.4,5.6,16.8,87
"",,,Semi Skimmed,853,203,9.4,5.4,24.0,22.4,0.0,5.4,0.19,22.4,5.6,16.8,87
"",,,Whole,956,228,12.5,7.5,23.6,21.9,0.0,5.3,0.19,21.9,5.5,16.4,87
"",,,Soya,792,188,9.8,4.3,21.0,19.4,0.5,3.9,0.15,19.4,N/A,19.4,87
"",,,Coconut,796,189,11.4,8.1,21.5,19.4,0.5,0.0,0.23,19.4,N/A,19.4,87
"",,Grande,Skimmed,953,227,8.0,4.4,31.9,29.0,0.0,6.8,0.24,29.0,7.1,22.0,174
"",,,Semi Skimmed,1073,256,11.2,6.4,31.9,29.0,0.0,6.8,0.24,29.0,7.0,22.0,174
"",,,Whole,1203,286,15.0,9.0,31.3,28.4,0.0,6.6,0.24,28.4,6.8,21.6,174
"",,,Soya,997,237,11.6,5.0,28.1,25.2,0.7,4.8,0.18,25.2,N/A,25.2,174
"",,,Coconut,1002,239,13.6,9.8,28.7,25.2,0.7,0.0,0.28,25.2,N/A,25.2,174
"",Gingerbread Latte,Short,Skimmed,908,176,6.6,3.6,23.2,20.6,0.0,6.1,0.21,20.6,9.1,11.5,87
"",,,Semi Skimmed,1015,202,9.4,5.4,23.2,20.6,0.0,6.1,0.21,20.6,9.1,11.5,87
"",,,Whole,1130,229,12.7,7.7,22.7,20.0,0.0,5.9,0.21,20.0,8.6,11.4,87
"",,,Soya,947,186,9.7,4.1,19.8,17.2,0.6,4.4,0.16,17.2,N/A,17.2,87
"",,,Coconut,947,187,11.5,8.4,20.4,17.2,0.6,0.1,0.25,17.2,N/A,17.2,87
"",,Tall,Skimmed,959,228,6.7,3.6,33.3,29.3,0.0,8.8,0.30,29.3,9.2,20.1,174
"",,,Semi Skimmed,1113,265,10.7,6.2,33.3,29.3,0.0,8.8,0.30,29.3,9.2,20.1,174
"",,,Whole,1279,305,15.6,9.5,32.5,28.6,0.0,8.6,0.30,28.6,8.7,19.9,174
"",,,Soya,1015,242,11.3,4.4,28.4,24.5,0.9,6.3,0.22,24.5,N/A,24.5,174
"",,,Coconut,1015,243,13.8,10.5,29.2,24.5,0.9,0.1,0.35,24.5,N/A,24.5,174
"",,Grande,Skimmed,1213,289,7.5,4.0,43.3,39.1,0.0,12.1,0.41,39.1,9.3,29.8,174
"",,,Semi Skimmed,1426,339,13.1,7.5,43.3,39.1,0.0,12.1,0.40,39.1,13.2,25.9,174
"",,,Whole,1655,394,19.8,12.1,42.2,38.0,0.0,11.8,0.40,38.1,12.5,25.6,174
"",,,Soya,1291,307,13.8,5.1,36.6,32.4,1.2,8.6,0.30,32.4,N/A,32.4,174
"",,,Coconut,1300,309,17.3,13.5,37.6,32.4,1.2,0.1,0.48,32.4,N/A,32.4,174
"",Gingerbread Frappuccino®,Mini,Skimmed,876,194,6.4,3.6,32.0,30.0,0.1,1.9,0.31,30.0,9.1,20.9,29
"",,,Semi Skimmed,907,201,7.3,4.1,32.0,30.0,0.1,1.9,0.31,30.0,9.1,20.9,29
"",,,Whole,940,209,8.2,4.8,31.9,29.8,0.1,1.8,0.31,29.8,8.6,21.2,29
"",,,Soya,887,196,7.4,3.8,31.1,29.0,0.2,1.4,0.29,29.0,N/A,29.0,29
"",,,Coconut,887,197,7.9,5.0,31.2,29.0,0.2,0.1,0.32,29.0,N/A,29.0,29
"",,Tall,Skimmed,997,237,8.2,4.6,38.0,35.2,0.1,2.7,0.38,35.2,9.2,26.0,70
"",,,Semi Skimmed,1043,248,9.5,5.4,38.0,35.2,0.1,2.7,0.38,35.2,9.2,26.0,70
"",,,Whole,1092,260,10.9,6.4,37.8,35.0,0.1,2.6,0.38,35.0,8.7,26.3,70
"",,,Soya,1014,241,9.6,4.8,36.6,33.7,0.3,2.0,0.35,33.7,N/A,33.7,70
"",,,Coconut,1014,242,10.4,6.7,36.8,33.7,0.3,0.1,0.39,33.7,N/A,33.7,70
"",,Grande,Skimmed,1470,350,11.5,6.4,58.1,54.2,0.1,3.5,0.55,54.2,9.3,44.9,107
"",,,Semi Skimmed,1530,364,13.1,7.4,58.1,54.2,0.1,3.5,0.55,54.2,13.2,40.9,107
"",,,Whole,1594,380,14.9,8.7,57.8,53.9,0.1,3.4,0.55,53.9,12.5,41.4,107
"",,,Soya,1492,355,13.2,6.7,56.2,52.3,0.4,2.5,0.52,52.3,N/A,52.3,107
"",,,Coconut,1494,356,14.2,9.1,56.5,52.3,0.4,0.2,0.57,52.3,N/A,52.3,107
"",Iced Gingerbread Latte,Mini,Skimmed,774,146,5.8,3.2,18.8,17.2,0.0,4.6,0.16,17.2,4.7,12.5,87
"",,,Semi Skimmed,855,165,7.9,4.5,18.8,17.2,0.0,4.6,0.16,17.2,4.7,12.5,87
"",,,Whole,941,185,10.5,6.3,18.4,16.8,0.0,4.4,0.16,16.8,4.6,12.2,87
"",,,Soya,804,153,8.2,3.6,16.3,14.7,0.4,3.2,0.12,14.7,N/A,14.7,87
"",,,Coconut,807,154,9.5,6.8,16.7,14.7,0.4,0.1,0.19,14.7,N/A,14.7,87
"",,Tall,Skimmed,775,185,6.9,3.8,25.2,23.5,0.0,5.4,0.19,23.5,5.6,17.9,87
"",,,Semi Skimmed,872,208,9.4,5.4,25.2,23.5,0.0,5.4,0.19,23.5,5.6,17.9,87
"",,,Whole,975,232,12.5,7.5,24.7,23.0,0.0,5.3,0.19,23.1,5.5,17.6,87
"",,,Soya,811,193,9.8,4.3,22.2,20.5,0.5,3.9,0.15,20.5,N/A,20.5,87
"",,,Coconut,815,194,11.4,8.1,22.6,20.5,0.5,0.1,0.23,20.5,N/A,20.5,87
"",,Grande,Skimmed,978,233,8.0,4.4,33.4,30.5,0.0,6.8,0.24,30.5,7.1,23.5,174
"",,,Semi Skimmed,1099,262,11.2,6.4,33.4,30.5,0.0,6.8,0.24,30.5,7.0,23.5,174
"",,,Whole,1228,292,15.0,9.0,32.8,29.9,0.0,6.6,0.24,29.9,6.8,23.1,174
"",,,Soya,1022,243,11.6,5.0,29.6,26.7,0.7,4.8,0.18,26.7,N/A,26.7,174
"",,,Coconut,1027,245,13.6,9.8,30.2,26.7,0.7,0.2,0.28,26.7,N/A,26.7,174
"",Egg Nog Latte,Short,,695,165,7.2,6.7,22.8,21.6,0.3,2.2,0.54,21.6,9.3,12.3,87
Tall,,1041,248,10.7,10.0,34.4,32.1,0.4,3.3,0.81,32.1,13.4,18.8,174,,
Grande,,1389,331,14.4,13.5,45.6,43.3,0.5,4.5,1.09,43.3,18.3,25.0,174,,
Mini,,695,165,7.2,6.7,22.8,21.6,0.3,2.2,0.54,21.6,9.3,12.3,87,,
Tall,,1041,248,10.7,10.0,34.4,32.1,0.4,3.3,0.81,32.1,13.4,18.8,174,,
"",PROMO | WINTER 2017,,,,,,,,,,,,,,,
"",Butterscotch Brûlée Latte,Short,Skimmed,597,142,2.0,1.2,25.1,22.9,0.0,5.9,0.19,22.9,8.6,14.3,87
"",,,Semi Skimmed,701,167,4.8,2.9,25.1,22.9,0.0,5.9,0.19,22.9,8.6,14.3,87
"",,,Whole,812,193,8.0,5.1,24.6,22.3,0.0,5.8,0.19,22.3,8.1,14.3,87
"",,,Soya,635,151,5.1,1.7,21.8,19.6,0.6,4.2,0.14,19.6,N/A,19.6,87
"",,,Coconut,640,152,6.8,5.8,22.3,19.6,0.6,0.1,0.23,19.6,N/A,19.6,87
"",,Tall,Skimmed,874,208,3.0,1.7,36.6,33.8,0.0,8.7,0.28,33.8,8.6,25.3,87
"",,,Semi Skimmed,1025,244,7.0,4.2,36.6,33.8,0.0,8.7,0.27,33.8,8.6,25.3,87
"",,,Whole,1188,283,11.8,7.5,35.9,33.1,0.0,8.4,0.27,33.1,8.1,25.0,87
